,User,Date Created,Number of Likes,Source of Tweet,Tweet
1456,EhisabheleA,2022-12-11 19:23:16+00:00,1,Twitter for Android,@Mohidin04 @officialjandor We need jandor for a better Lagos state . if we vote him Lagos state will be transformed .
1457,laoluapara,2022-12-11 17:53:01+00:00,2,Twitter for Android,"@Mohidin04 @officialjandor Are you aware that APC is using 1000 classroom on their campaign flier. @ current overpopulation of 95 students per class that is 95,000 space. That's what the party can provide for the 2.5 million out of school in Lagos. ,,,,,,"
1458,bunmi19855,2022-12-11 17:49:01+00:00,3,Twitter for Android,@Mohidin04 @officialjandor Lagosians need  to wake up already and smell the coffee. @officialjandor is here to rescue us from Tinubu's captivity of 23years. As for me and my household in jandor we trust and believe in.
1459,AkintolaSamso19,2022-12-11 17:47:15+00:00,1,Twitter for iPhone,@Mohidin04 @officialjandor Why not? We’re ready to return the power back to the people come 23
1460,tomakinta,2022-12-11 17:41:27+00:00,1,Twitter Web App,@Mohidin04 @officialjandor The time for Lagos to be freed is now......
1461,Mohidin04,2022-12-11 17:36:39+00:00,12,Twitter for iPhone,"Lagos State seems to be in captivity and waiting to be freed, and I sincerely hope Lagosians will give @officialjandor a chance to upend the hegemonic status quo that has been running the city since 1999.

#ItsTime"
1462,AkintolaSamso19,2022-12-11 17:35:05+00:00,0,Twitter for iPhone,@officialjandor Together Lagos governance can become ours come 23.
1463,labionline1,2022-12-11 17:24:47+00:00,0,Twitter for Android,Happening now: @BankyW bags a chieftaincy of Eyin D Ohanma of Eti-Osa by HRH EZE Kingsley Anayochukwu #bankyw #ezendigbo #officialjandor #funkeakindele #dbanj #Davido #etomi #Coronation https://t.co/3DvqK5vEm7
1464,AkintolaSamso19,2022-12-11 17:20:04+00:00,0,Twitter for iPhone,@peterfire777 @officialjandor Man of the people
1465,bunmi19855,2022-12-11 17:07:27+00:00,1,Twitter for Android,"@BusInsiderSSA We need a breath of fresh air in Lagos, and that's what @officialjandor is promising 💯"
1466,bunmi19855,2022-12-11 13:02:21+00:00,1,Twitter for Android,"@lagosforlagos See crowd, see love. The people came out to show support to @officialjandor the people's choice. Thank you Eti-Osa 👏"
1467,group_democrat,2022-12-11 10:56:33+00:00,0,Twitter for Android,@officialjandor All say Jandor https://t.co/V4yL7MveVE
1468,EhisabheleA,2022-12-11 09:28:04+00:00,0,Twitter for Android,@peterfire777 @officialjandor This is the Man that we need to be at the helm of governorship position . we need him and him alone .
1469,EhisabheleA,2022-12-11 09:23:27+00:00,1,Twitter for Android,@officialjandor Voting for jandor is voting for freedom . we need a man like him for the betterment of Lagos state . My vote is for you.
1470,EhisabheleA,2022-12-11 09:19:55+00:00,0,Twitter for Android,@RadioHelios @lagosforlagos Voting for GRV is like voting for  sanwoolu. GRV is counting on peter obi influence. we need a governor that is hardworking and smart . Have you see GRV visiting any Wards or coming out to sympathize and helps the masses like @officialjandor.
1471,EhisabheleA,2022-12-11 09:08:04+00:00,1,Twitter for Android,"@omoluabi1sq Histories remind us of  dynasties/empire that fell. Rome fell , Byzantine empire fell, Persian fell, Babylon fell and it takes one Man and few of his believers to make this possible . @officialJandor will be the man that will end Tinubu reign whether APC like it or not."
1472,bunmi19855,2022-12-11 06:14:03+00:00,3,Twitter for Android,"@lagosforlagos Mere looking at @officialjandor speak you know that he knows what he's talking about, and they is a alot of truth to it. He's very correct when he said we've only had one governor for the last 23years. #jandor for governor"
1473,john07jay,2022-12-11 00:07:50+00:00,3,Twitter for Android,"It is heart breaking that @officialABAT hv bn the landlord of Lagos yet does not know a place like this exist &amp; his surrogates too
In the midst of abundance is suffering
@officialjandor will change the narrative bcos he is a grass root man Dont vote @jidesanwoolu at all O to 'ge https://t.co/O9fAYAjldF"
1474,Tijaybarry,2022-12-10 22:04:10+00:00,3,Twitter for Android,@officialjandor Jandor has really proved to everyone on how his administration is going to suit the masses.
1475,tomakinta,2022-12-10 21:14:55+00:00,0,Twitter Web App,@officialjandor Nice one sir my incoming Governor......o sure ju
1476,SedadavEnt,2022-12-10 20:12:12+00:00,0,Twitter for Android,"@officialjandor I believe in u sir, @officialjandor I was privileged 2 work in 1 of ur organisation d luv u showed us is superb, I can't 4get d daily free food, na man u be. I will still luv 2 work wit u, be it as ur fotographer or videographer, thanks 4 changing life's, u have my full support."
1477,bunmi19855,2022-12-10 19:41:59+00:00,1,Twitter for Android,@peterfire777 @officialjandor https://t.co/JcoMgAZxCT
1478,sulam_prince,2022-12-10 19:41:24+00:00,0,Twitter for Android,"@olawalemak1 @officialjandor We ATIKU RESCUE MISSION INITIATIVE FOR NIGERIA 2023  Group, are in full support to His Excellency  Jandor our next  governor  of  New Lagos state and we believe through his wisdom and knowledge from Allah him he will rescue Lagos  and make it walking again"
1479,bunmi19855,2022-12-10 19:03:57+00:00,0,Twitter for Android,@omoluabi1sq @officialjandor is gaining ground and the people love him. Let's continue to give him our support.
1480,MusaAMurtala2,2022-12-10 18:37:44+00:00,0,Twitter for Android,@peterfire777 @officialjandor https://t.co/U2OKzUxp4H
1481,tomakinta,2022-12-10 17:46:10+00:00,0,Twitter Web App,"@peterfire777 @officialjandor I love this, a Governor for all"
1482,olowe_olumide,2022-12-10 17:35:52+00:00,0,Twitter for Android,@lagosforlagos @officialjandor @BankyWellington The winning moving train. PDP power to the people.
1483,Teejayejide,2022-12-10 14:44:47+00:00,1,Twitter for Android,@officialjandor Going with your work the incoming governor of Lagos state
1484,Itz_franking1,2022-12-10 14:26:38+00:00,0,Twitter for Android,@lagosforlagos @officialjandor @BankyWellington ❤️❤️❤️🙌
1485,Itz_franking1,2022-12-10 14:22:25+00:00,0,Twitter for Android,@officialjandor Please check your request dm sir 🙏
1486,Itz_franking1,2022-12-10 14:19:41+00:00,0,Twitter for Android,@officialjandor ❤️❤️❤️👑🙌
1487,Itz_franking1,2022-12-10 14:19:09+00:00,0,Twitter for Android,@officialjandor Please sir sponsor me 😭🙏 if I see small bus for transport on HP I will be happy sir
1488,ADEGBOLADANIEL8,2022-12-10 14:00:12+00:00,0,Twitter for Android,"@peterfire777 @officialjandor I believed in jandor's project where all of us , irrespective of our religion and ethnicity share same right"
1489,Teejayejide,2022-12-10 13:21:36+00:00,0,Twitter for Android,@peterfire777 @officialjandor Surely we are going to have it
1490,mrmar40,2022-12-10 11:58:02+00:00,1,Twitter for Android,"@officialjandor Guy join labour party 
If truly u love lagos n u want lagos for Lagos 
Join hands wth labour !!!!!!"
1491,lagosforlagos,2022-12-10 11:43:21+00:00,45,Twitter for Android,"WE ARE LIVE!!!

@officialjandor Ward Tour is now LIVE 🥰 Obalende! with @bankywellington

Lagos is winnable!
Jafun Eko!
Jafun Eto e!

Vote Jandor for Governor of Lagos State 

Vote PDP 

#saturday 
#liberatelagos 
#itistime 
#jandorforgovernor 
#jafuneko2023 https://t.co/a6d4I69Dkg"
1492,Tijaybarry,2022-12-10 11:22:58+00:00,1,Twitter for Android,"@peterfire777 @officialjandor PDP!!! rescue Lagos, rescue Nigeria"
1493,lanreisrael,2022-12-10 11:16:59+00:00,1,Twitter for Android,@peterfire777 @officialjandor Jandor praise the lord as he steps on the Altar. This is the kind of Governor we desire in Lagos state.
1494,IdonoKingsley,2022-12-10 10:45:07+00:00,3,Twitter for Android,@officialjandor Jandor we are in full support and we are ready to follow u up till you become our governor next year
1495,oaderibigbe68,2022-12-10 10:42:20+00:00,0,Twitter for Android,@officialjandor APC posters destroyer. Sponsoring thugs to destroy your opponent posters had shown you have credibility deficiency...
1496,peterfire777,2022-12-10 10:19:04+00:00,3,Twitter for Android,@officialjandor JANDOR FUNKE everywhere you go.... https://t.co/IFeeRemWkr
1497,embee247,2022-12-10 10:13:51+00:00,1,Twitter for Android,@officialjandor Are you dropping something motivating as you move around or it's just  talk and In sha Allah?
1498,Suleima54690843,2022-12-10 09:35:00+00:00,1,Twitter for Android,"@officialjandor The PDP preparing credible voters for the election, but APC are grooming dooming thugs as usual to disrupt PDP strong holds, but last last they go collect woto woto for vote."
1499,laoluapara,2022-12-10 09:25:45+00:00,2,Twitter for Android,@officialjandor Eti-Osa here we come
1500,laoluapara,2022-12-10 09:25:15+00:00,1,Twitter for Android,@RethinkingCI @officialjandor Please be expectant and watch out here
1501,ADEGBOLADANIEL8,2022-12-10 08:56:39+00:00,4,Twitter for Android,"@officialjandor Keep moving forward... jandor for GOVERNOR,"
1502,RethinkingCI,2022-12-10 08:35:27+00:00,3,Twitter Web App,@officialjandor Please where can we have access to your full manifesto?
1503,olawalemak1,2022-12-10 08:33:12+00:00,10,Twitter for iPhone,@officialjandor It is time to change the face of Lagos I stand with Jandorfunke23 breath of fresh air https://t.co/aUCaR19u9W
1504,officialjandor,2022-12-10 08:31:50+00:00,61,Twitter for iPhone,"We implore them to come out and engage with our campaign and do their part in rescuing Lagos from its current predicament. #JANFUNEKO is coming.

JAFUN-EKO, JanFun Eto e… 
#JandorFunke
#JandorforGovernor
#LagosforLagos"
1505,officialjandor,2022-12-10 08:31:49+00:00,60,Twitter for iPhone,"captains of industry and respected leaders in arts, entertaimment, politics and business. 

We are excited to bring our mission of a ‘breath of fresh air’ and convince them to put their considerable influence behind our cause."
1506,officialjandor,2022-12-10 08:31:48+00:00,256,Twitter for iPhone,"Today we are excited to get back on the road and begin the third leg of our governorship campaign tour. Eti-Osa is one of the few local governments in the state where a lot of informed voters reside, many of whom are …."
1507,EhisabheleA,2022-12-10 07:01:10+00:00,2,Twitter for Android,"@omoluabi1sq @officialjandor really knows the solution of every problem that affect Lagos . He is the best man for the governorship job, for he have what it takes to make Lagos in the same per with other cities around the world ."
1508,Oluwaseun_2022,2022-12-10 06:02:05+00:00,0,Twitter for Android,@Mohidin04 @realFFK @officialjandor Yes o! Waa ti maa gbo! Jandor to the rescue. Ja fun Eko 2023. Ja fun eto e e
1509,bunmi19855,2022-12-10 04:49:39+00:00,2,Twitter for Android,"@omoluabi1sq Area boys are one of the menace in Lagos state that needs urgent  attention. I pray @officialjandor emerges the winner of the gubernatorial election come 2023, this can be resolved."
1510,only1kingscott,2022-12-09 20:11:48+00:00,0,Twitter for iPhone,@Sury10290716 @officialjandor Carry your money and PVC come… if e sure for you… “outside betting” is allowed
1511,chiduaboemeka1,2022-12-09 11:23:24+00:00,0,Twitter for Android,@Mohidin04 @realFFK @officialjandor Our incoming governor we're so proud of you sir. Thanks be to Almighty God for giving us your kind of person as our next Governor https://t.co/oWXxFch7IV
1512,lamcollins27,2022-12-09 10:08:42+00:00,2,Twitter for Android,"@mrlurvy Is @officialjandor the only opposition candidate in Lagos?He's certainly the nightmare of APC and sanwo olu. You guys will get a rude shock next year

Jafun eko levels"
1513,Genesisrebirth2,2022-12-09 07:37:56+00:00,2,Twitter for Android,"@mrlurvy Finally one of the paid robots are released for media advert, sincerely speaking would you ever vote a governor that doesn't have his own say...
Jandor/Funke Akindele is now a threat to your camp.. Anticipate the incoming Governor next year.@officialjandor we know"
1514,group_democrat,2022-12-09 07:36:53+00:00,4,Twitter for Android,"@mrlurvy Sanwoolu turned Lagos to hub of extortion. We will not reinforce failure, Jandor @officialjandor is the next Governor of Lagos. https://t.co/TFoMnQ9bQd"
1515,group_democrat,2022-12-09 07:34:07+00:00,4,Twitter for Android,@mrlurvy Jandor @officialjandor is the next Governor of Lagos. A man of wits and admirable reputational pedigree. https://t.co/1z7aqYXdvt
1516,CokerGrace4,2022-12-09 07:31:25+00:00,0,Twitter for iPhone,@Mohidin04 @realFFK @officialjandor Apt
1517,Adeyemo3267,2022-12-09 07:29:52+00:00,0,Twitter for Android,@Mohidin04 @realFFK @officialjandor JANDOR for Govonor
1518,ogoekiti,2022-12-09 07:13:51+00:00,0,Twitter for Android,@Mohidin04 @realFFK @officialjandor The breath of fresh air
1519,omoluabi1sq,2022-12-09 07:09:33+00:00,5,Twitter for iPhone,@Mohidin04 @realFFK @officialjandor A man who is undeterred by the antics of the cynics. A focused and highly cerebral man with dignity. My only wish for you is to become the next Governor of Lagos State
1520,olawalemak1,2022-12-09 07:08:09+00:00,1,Twitter for iPhone,@Mohidin04 @realFFK @officialjandor https://t.co/ufKvuAZ0bT
1521,lanreisrael,2022-12-09 07:07:15+00:00,1,Twitter for Android,@Mohidin04 @realFFK @officialjandor Jandor my Governor
1522,Tijaybarry,2022-12-09 07:02:05+00:00,0,Twitter for Android,@Mohidin04 @realFFK @officialjandor Lagos restorer
